@relation article
@attribute ArchivesID string
@attribute Category string
@attribute Department string
@attribute ReadCount string
@attribute Title string
@data
"7151019","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","6632","我對特殊境遇家庭扶助仍有疑問，可洽哪裡詢問？"
"7151018","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5732","特殊境遇家庭創業貸款補助為何？要向哪個單位提出申請？"
"7151017","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5794","特殊境遇家庭子女教育補助如何申請？"
"7151016","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5459","特殊境遇家庭扶助要向哪個單位申請、申請方式？"
"7151014","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5468","特殊境遇家庭扶助申請應備文件之全戶財稅資料要向哪裡申請？成年子女可代為申請嗎？可以由社會局查調嗎？"
"7151013","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5333","特殊境遇傷病醫療補助補助對象為何？"
"7151011","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5364","特殊境遇家庭之國小學齡兒童，如就讀托育中心（安親班）有無補助？"
"7151010","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5175","特殊境遇家庭兒童托育津貼如何申請？"
"7151008","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5311","我之前已申請過特殊境遇家庭緊急生活扶助，是否可再申請1次？"
"7151007","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","6164","特殊境遇家庭扶助緊急生活補助最多可以補助多少元？"
"7151006","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5623","特殊境遇家庭扶助的扶助項目有哪些？"
"7151005","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","4778","我已經是低收入戶，還可以申請特殊境遇家庭扶助嗎？"
"7151004","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5273","我是大陸（或外籍）配偶，目前還沒有取得身分證，可以申請特殊境遇家庭扶助嗎？"
"7151001","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","5234","特殊境遇家庭之全家人口計算範圍為何？"
"7150951","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","6239","本市立案托嬰中心人員，取得幼保相關學歷或保母相關證明，如何辦理變更為托育人員？"
"7150608","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","4536","申請特殊境遇家庭扶助，有無規定申請期限？"
"7150607","社會福利;社會福利類","臺北市政府社會局婦女福利及兒童托育科","4402","申請特殊境遇家庭扶助時應檢附哪些文件？"
"1763058","民政區政類","臺北市文山區戶政事務所","7868","結婚登記是否可於網路上登記？若可以，需準備哪些文件？"
"1253291","區里行政;民政區政類","臺北市萬華區戶政事務所","25823","申請戶籍謄本，應備何文件申請？"
"1222457","民政區政類","臺北市文山區戶政事務所","10356","預約結婚登記日期，應攜帶文件為何？"
"1152311","公共建設;工務服務類","臺北市政府工務局新建工程處建築科","9779","北投線空中纜車計畫規劃內容為何？"
"1152310","公共建設;工務服務類","臺北市政府工務局新建工程處建築科","12249","北投線空中纜車將於何時興建及完工？"
"1140323","民政區政類","臺北市中山區戶政事務所","14712","門牌整編證明（門牌證明）要如何申請？應備何文件？"
"1134581","民政區政類","臺北市文山區戶政事務所","4403","未成年子女權利義務行使負擔原約定歸父親，如欲變更歸母親應如何辦理？"
"1134579","民政區政類","臺北市文山區戶政事務所","5039","父母離婚有關未成年子女權利義務行使負擔如何辦理？"
"1133479","區里行政;民政區政類","臺北市萬華區戶政事務所","6175","請問戶籍謄本與戶籍證明有何不同？"
"1133477","區里行政;民政區政類","臺北市萬華區戶政事務所","4695","如何辦理抄錄債務人之戶籍資料，應備文件為何？及費用、申請方式，是否可跨區全國任一戶政事務所申請?"
"1133474","區里行政;民政區政類","臺北市萬華區戶政事務所","4503","如何請領「出生地登記」之戶籍謄本？"
"1131690","民政區政類","臺北市文山區戶政事務所","4904","如何辦理取消收養小孩？"
"1102992","區里行政;民政區政類","臺北市萬華區戶政事務所","6550","某甲欠我錢，我要查他的現住址可不可以？"
"1082940","區里行政;民政區政類","臺北市中山區公所","7540","重大火災中喪生者，是否有任何災害補助？如何辦理？"
"1082939","都市發展;區里行政;民政區政類","臺北市中山區公所","8009","住家因發生重大火災致不堪居住，可否申請災害救助？如何辦理？"
"1082938","區里行政;民政區政類","臺北市中山區公所","7770","申請急難救助之應備證件？"
"1082937","區里行政;民政區政類","臺北市中山區公所","7808","申請急難救助之資格？"
"1082936","區里行政;民政區政類","臺北市中山區公所","7527","清寒證明的用途有那些？"
"1082935","區里行政;民政區政類","臺北市中山區公所","8645","申請清寒證明應準備那些證件？"
"1082934","都市發展;區里行政;民政區政類","臺北市中山區公所","17492","低收入戶申請資格？"
"1082933","區里行政;民政區政類","臺北市中山區公所","18017","領有身心障礙證明/手冊是否符合公益彩券經銷商申請資格？"
"1065650","區里行政;民政區政類","臺北市萬華區戶政事務所","33883","如何申請除戶謄本或日據謄本，可跨區申請嗎？"
"1065642","民政區政類","臺北市萬華區戶政事務所","8985","想知道自己的房子有沒有不認識的人設戶口，應該怎麼辦？"
"1020850","區里行政;民政區政類","臺北市萬華區戶政事務所","17398","因移民需要，怎麼申請出生證明？"
"1010137","區里行政;民政區政類","臺北市萬華區戶政事務所","15087","如何申請單身證明？"
"999660","民政區政類","臺北市文山區戶政事務所","11342","若欲申請英文結婚證明書，應備文件及費用為何?"
"999659","民政區政類","臺北市文山區戶政事務所","6012","自然人憑證帳號若被鎖住要如何處理?"
"917741","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市南港區戶政事務所","8359","我在結婚前有原住民身分，結婚後就沒有了，那麼我要如何再回復原住民的身分呢？"
"917740","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市南港區戶政事務所","7284","我已年滿20歲，我不要有原住民的身分，該怎麼辦？"
"917739","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市南港區戶政事務所","9193","我的父親非原住民，我的母親是原住民，那麼我要如何擁有原住民的身分？"
"917737","區里行政;民政區政類","臺北市南港區戶政事務所","8967","動過變性手術之後，要如何辦理變更性別？"
"917647","區里行政;民政區政類","臺北市信義區戶政事務所","3974","父母(養父母)名字錯了怎麼辦？"
"917646","區里行政;民政區政類","臺北市信義區戶政事務所","4302","出生地(出生別)錯了怎麼辦？"
"917645","區里行政;民政區政類","臺北市信義區戶政事務所","4905","出生日期錯了怎麼辦？"
"917644","區里行政;民政區政類","臺北市信義區戶政事務所","4390","名字錯了怎麼辦？"
"917643","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市信義區戶政事務所","4036","出生辦理登記時，將稱謂登記錯誤，應如何辦理更正？"
"913755","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","7032","申請或補發自然人憑證是否可當場取件?"
"913754","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","11321","自然人憑證到期，需如何辦理延展？"
"913753","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","18473","如何辦理除戶登記?"
"913751","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","6986","自然人憑證密碼遺失或錯誤，該如何處理?"
"913750","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4222","死亡登記若未在30日內為之有何罰則?"
"913749","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","3966","離婚監護權歸父母其中一方，但其原父母又再次結婚，監護權又會回歸父母雙方嗎？"
"913748","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4994","死亡登記需在多久期限辦理完成？"
"913747","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","6387","申請自然人憑證是否一定要本人親自申請？"
"913746","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","21066","自然人憑證遺失，應備何文件辦理補發？"
"913745","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4722","在國外死亡應如何辦理死亡登記?"
"913744","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4032","在大陸地區死亡者應如何辦理？"
"913743","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","3654","當事人在台均無親友，其死亡登記應如何辦理？"
"913742","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4809","死亡登記應如何辦理？當事人國民身分證、戶口名簿均已遺失可否辦理死亡登記？"
"913741","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","14135","什麼是自然人憑證？要到那裡辦？要如何使用？"
"913740","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4336","受監護人應如何辦理監護登記？"
"913692","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","8576","若超過結婚登記期限而未登記，是否有相關的罰則?"
"913691","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4421","有離婚判決書後，需多久時間內去辦理離婚登記，有無時間限制?"
"913690","區里行政;民政區政類","臺北市文山區戶政事務所","9093","結婚書約可於何處購買?"
"913689","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4316","辦理離婚登記之二位證人，是否也是當初結婚登記之同位證人？"
"913688","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","6029","如何準備離婚協議書？與離婚判決書、調解離婚書有何不同？"
"913687","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4702","當事人若有一方戶籍為外縣市，該如何辦理結婚登記?"
"913686","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","6013","離婚協議書遺失，如何辦理申請補發？"
"913685","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","6052","預約假日結婚登記，有哪些該注意事項？"
"913684","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4752","是否可申請英文的結婚證書 ?"
"913683","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4164","我曾經收養子（女），但是與養子（女）已經很多年未曾聯絡，我年紀也大了，養子（女）都沒有照顧孝順我，想跟他脫離關係應如何辦理？"
"913682","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","4983","我與先生（太太）感情不好，已經到了水火不容地步，我不想跟他再有瓜葛，該如何辦理離婚？"
"913681","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","7609","如何與外籍人士辦理結婚登記？"
"913680","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","7681","離婚協議書要去哪裡索取?"
"913679","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市文山區戶政事務所","6991","結婚登記書約如何申請？"
"913648","區里行政;民政區政類","臺北市內湖區公所","7157","被保險人及眷屬保險費應如何計算?"
"2","996元) 二、無職業榮民及其眷屬: 榮民本身無需繳費，榮民之眷屬自付保險費(負擔比率30%)375元。","區戶快易通","健保費用","區政"
"913647","區里行政;民政區政類","臺北市內湖區公所","9249","健保費的滯納金如何計算？"
"913646","區里行政;民政區政類","臺北市內湖區公所","7619","健保費繳納期限？"
"913645","區里行政;民政區政類","臺北市內湖區公所","9126","辦理健保費分期攤繳之資格、應備文件及服務地點？"
"913644","區里行政;民政區政類","臺北市內湖區公所","32769","健保IC卡遺失應如何補辦新卡?"
"913643","區里行政;民政區政類","臺北市內湖區公所","5929","健保IC卡在什麼情況下不能使用?"
"913642","區里行政;民政區政類","臺北市內湖區公所","7134","看病時健保IC卡不能使用，自費就醫，事後如何辦理退費?"
"913641","區里行政;民政區政類","臺北市內湖區公所","12084","如何辦理役男入伍、退伍的健保？"
"913640","區里行政;民政區政類","臺北市內湖區公所","8760","如何辦理出國停、復保的相關規定為何？"
"913639","區里行政;民政區政類","臺北市內湖區公所","8810","媳婦＆公婆、女婿＆岳父母、兄弟姊妹可否以被保險人與眷屬的關係，依附加保？"
"913638","區里行政;民政區政類","臺北市內湖區公所","6688","港、澳、大陸或外籍配偶來臺，可以參加全民健康保險嗎?"
"913637","區里行政;民政區政類","臺北市內湖區公所","6316","父母離婚不知去向，子女年幼，由祖父母扶養，該子女如何參加全民健康保險?"
"913636","區里行政;民政區政類","臺北市內湖區公所","6159","時常換工作的人，要如何參加全民健康保險?"
"913635","區里行政;民政區政類","臺北市內湖區公所","11923","什麼身分的人可以到臺北市區公所加保全民健保?"
"913264","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市中山區戶政事務所","4232","申請門牌整編是否可以跨行政區辦理？"
"913263","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市中山區戶政事務所","5091","我可以幫朋友申請門牌證明嗎？"
"913261","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市中山區戶政事務所","8639","我家門牌不見了（或想將舊門牌更換成新的區花門牌），怎麼辦？"
"913260","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市中山區戶政事務所","6662","我家門牌是4號，可以改嗎？"
"913259","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市中山區戶政事務所","5735","我們新蓋了房屋，要怎麼申請門牌？"
"911878","區里行政;民政區政類","臺北市大同區戶政事務所","4542","新移民會館地址、電話、服務時間及項目為何？"
"911877","區里行政;民政區政類","臺北市大同區戶政事務所","4155","想參加新移民課程該如何報名？有提供相關資訊的網站嗎？"
"911876","區里行政;民政區政類","臺北市大同區戶政事務所","4308","如何報名參加歸化國籍測試？臺北市測試時間為何？"
"910925","區里行政;民政區政類","臺北市士林區公所","7446","如何申請借、使用區公所禮堂?"
"1645118","區里行政;民政區政類","臺北市大安區戶政事務所","7185","身分證於假日遺失，是否可撥打『1996內政服務熱線』掛失身分證？"
"999697","民政區政類","臺北市大安區戶政事務所","12004","身分證遺失並也辦理掛失，但之後若是找到身分證，可否取消掛失手續?"
"913020","區里行政;民政區政類","臺北市大安區戶政事務所","148796","身分證遺失該如何補辦及應備證件?"
"913019","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","4563","華僑在臺身分證與一般臺灣市民身分證有何差異？"
"913018","區里行政;民政區政類","臺北市大安區戶政事務所","5004","身分證遺失要補領，應備文件中需提供10年內畢業證書(附有相片)、退伍令，若沒有這些資料，還有無其他替代方案？"
"913017","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","5424","身分證遺失可以重新申請幾次？"
"913016","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","6471","身分證遺失若本人無法親自辦理，可否委託朋友代辦？"
"913013","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","5263","身分證遺失時，辦理掛失的方式？"
"913012","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","10214","申請身分證是否有年齡限制？"
"913011","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","13774","身分證是否可以請家人代辦？"
"913010","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","4676","辦理身分證，有效證明文件是否一定要正本 ?"
"913009","區里行政;民政區政類","臺北市大安區戶政事務所","12673","如何申請身分證？"
"913006","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","4374","請問國外、大陸及港澳地區民眾如何換領新式身分證？"
"913005","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","5050","請問新式國民身分證相片規格為何？"
"913004","文化藝術;宗教禮俗;全民運動;民政區政類","臺北市大安區戶政事務所","4716","請問如何換發新式國民身分證？"
"112307227","都市發展;","臺北市政府產業發展局農業發展科","171","花博農民市集之農學講堂~1/31及2/1課程內容為何?"
"112305792","都市發展;","臺北市政府產業發展局農業發展科","159","花博公園配合國家發展委員會建置「國際創新創業園區」係結合政府資源與民間創意活力擴展國際創業網路"
"112301134","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","79","「駐點導覽諮詢服務」日期、時段、人數、地點"
"112300775","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","78","「城市導覽員」參訓情況"
"112300772","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","77","「城市導覽員」培訓目標"
"7150964","社會福利;社會福利類","臺北市政府社會局社會救助科","4814","具有低收入戶資格，要怎麼辦理第五類健保加保？"
"1135380","區里行政;民政區政類","臺北市士林區戶政事務所","9806","若要更換已過期的印鑑證明，但戶籍已不在原申請的戶籍地，應至新戶籍或原戶籍地辦理?"
"911518","區里行政;民政區政類","臺北市士林區戶政事務所","59689","應如何辦理印鑑證明？"
"911517","區里行政;民政區政類","臺北市士林區戶政事務所","15885","要如何申請印鑑登記？"
"911516","區里行政;民政區政類","臺北市士林區戶政事務所","14741","印鑑證明有時效性嗎？"
"112227685","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","97","「臺北城市大富翁 探索臺北拿好禮」活動時間與內容?"
"112203217","''","臺北市政府勞動局勞動基準科","658","104年7月1日起，基本工資規定(最低薪資)之改變?"
"106587070","社會福利;","臺北市家庭暴力暨性侵害防治中心","198","保母或安置機構照顧之兒童少年發生意外傷害或死亡事件，請問該如何處理？"
"106587069","社會福利;","臺北市家庭暴力暨性侵害防治中心","221","如未成年之兒童、少年、身心障礙少年或無父母、父母失聯之兒童少年(含迷童棄嬰、父母死亡、入獄等無依兒童少年)需收容安置者，請問如何處理？"
"106587068","社會福利;","臺北市家庭暴力暨性侵害防治中心","213","（一般民眾）要詢問或求助家庭暴力或性侵害事件"
"98042226","社會福利;","臺北市政府社會局社會工作科","703","貧困家庭家人往生，沒有錢可以安葬"
"98042225","社會福利;","臺北市政府社會局社會工作科","732","夜間或假日有因失業、生病、意外或其他因素導致生活困難需協助者"
"98042223","社會福利;","臺北市政府社會局社會工作科","956","申請住院臨時看護補助應備文件？"
"98042222","社會福利;","臺北市政府社會局社會工作科","707","有關市民生活經濟危機之協助對象?"
"98042221","社會福利;","臺北市政府社會局社會工作科","818","志工要接受哪些訓練？"
"98042220","社會福利;","臺北市政府社會局社會工作科","811","成為志工資格為何？"
"98042219","社會福利;","臺北市政府社會局社會工作科","853","臨時看護補助申請流程?"
"98042218","社會福利;","臺北市政府社會局社會工作科","917","臨時看護補助內容？"
"98042217","社會福利;","臺北市政府社會局社會工作科","828","臨時看護補助申請單位?"
"98042216","社會福利;","臺北市政府社會局社會工作科","972","申請臨時看護補助資格？"
"98042215","社會福利;","臺北市政府社會局社會工作科","769","臨時看護補助申請期限?"
"96897631","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","330","「台北探索館」地點/交通/開館時間/洽詢電話?"
"53857037","社會福利;社會福利類","臺北市政府社會局","4381","社會局編製之「社會事業統計年報」應如何取得?"
"53857035","社會福利;社會福利類","臺北市政府社會局","4133","社會局編報之統計報表是否有刊登於網站上供參?"
"53857034","社會福利;社會福利類","臺北市政府社會局","3543","可否提供社會局近年來預決算數?"
"36016346","區里行政;綜合行政;民政區政類","臺北市北投區戶政事務所","6589","外籍配偶離婚後如有小孩監護權，要如何取得身分證？"
"36015632","區里行政;綜合行政;民政區政類","臺北市北投區戶政事務所","6129","外籍配偶離婚後，要如何取得身分證？"
"913724","區里行政;綜合行政;民政區政類","臺北市北投區戶政事務所","13622","外籍人士請領身分證流程？有居留證後要多久才可取得身分證？辦理方式？"
"913723","區里行政;綜合行政;民政區政類","臺北市北投區戶政事務所","5496","我已經喪失中華民國國籍了，可是我想再回臺灣長期居住，我要準備什麼資料才能拿到中華民國身分證呢？"
"913722","區里行政;綜合行政;民政區政類","臺北市北投區戶政事務所","11461","外國人如果嫁來臺灣或在臺灣長期工作，想要辦理中華民國身分證，要準備哪些文件才能辦理？"
"913721","區里行政;綜合行政;民政區政類","臺北市北投區戶政事務所","6388","新移民（外國人或無國籍人）如何申請中華民國國籍？及申辦中華民國身分證之資格？"
"112094565","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","116","「2015台北地下街夏日浴衣祭」請問「活動摺頁」可到哪裡索取？"
"112094563","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","185","「2015台北地下街夏日浴衣祭」該如何前往活動地點？"
"112094206","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","129","「2015台北地下街夏日浴衣祭」何處可獲取相關活動訊息？"
"112094205","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","1345","「2015台北地下街夏日浴衣祭」活動重點？"
"112093848","觀光休閒;大眾傳播;","臺北市政府觀光傳播局","229","「2015台北地下街夏日浴衣祭」活動時間、地點及主辦單位？"
"98509243","社會福利;","臺北市政府社會局婦女福利及兒童托育科","825","中正親子館開放時間、服務內容、服務對象、預約方式?"
"98509242","社會福利;","臺北市政府社會局婦女福利及兒童托育科","686","中正親子館地點及電話為何？"
"98509241","社會福利;","臺北市政府社會局婦女福利及兒童托育科","664","信義親子館地點及電話為何？"
"98509240","社會福利;","臺北市政府社會局婦女福利及兒童托育科","780","信義親子館開放時間、服務內容、服務對象、預約方式?"
"111995993","交通運輸;","臺北市公共運輸處","170","北北基計程車新運價實施期程"
"111995992","交通運輸;","臺北市公共運輸處","146","小型復康巴士接駁車"
"111986685","文化藝術;宗教禮俗;區里行政;","臺北市政府民政局","210","如何申請臺北市市民協同防災水災受災戶鼓勵設置防水閘門（板）補助?"
"109652867","社會福利;","臺北市政府社會局老人福利科","245","臺北市敬老、愛心及愛心陪伴悠遊卡常見問題"
"109220196","社會福利;","臺北市政府社會局老人福利科","139","搭乘臺北市敬老愛心車隊，是否享有乘車優惠？"
"109220195","社會福利;","臺北市政府社會局老人福利科","147","老人健保補助是否每年要重新申請?"
"109220194","社會福利;","臺北市政府社會局老人福利科","138","從哪裡可以得到老人福利服務資訊？"
"109220192","社會福利;","臺北市政府社會局老人福利科","169","敬老、愛心及愛心陪伴悠遊卡應該到哪裡辦裡加值?"
"109220191","社會福利;","臺北市政府社會局老人福利科","142","長青學苑報名上課資格為何？"
"108947058","社會福利;","臺北市政府社會局老人福利科","90","若敬老（一）或愛心（一）悠遊卡片儲值金額不足，搭乘敬老愛心車隊可以享有市政府補貼優惠嗎？"
"108947057","社會福利;","臺北市政府社會局老人福利科","91","我的老人年金(敬老福利生活津貼)沒撥到帳戶，怎麼辦?"
"108947056","社會福利;","臺北市政府社會局老人福利科","80","如何加入銀髮友善好站？"
"108947055","社會福利;","臺北市政府社會局老人福利科","80","有關老人健保補助有規定最近1年在國內要居住183天，請問這最近1年是怎麼計算的?"
"108947054","社會福利;","臺北市政府社會局老人福利科","98","長青學苑上課需要收費嗎？"
"108947053","社會福利;","臺北市政府社會局老人福利科","81","長青學苑什麼時間招生？"
"108947052","社會福利;","臺北市政府社會局老人福利科","82","長青學苑上課地點在哪裡？"
"108947051","社會福利;","臺北市政府社會局老人福利科","91","若想了解自己(未收到通知單)是不是有被社會局補助老人健保費，是不是要自己打電話問?"
"108947050","社會福利;","臺北市政府社會局老人福利科","80","我沒有老人健保補助，是因為居住國內天數未滿183天而不符資格，請問我要到哪裡申請入出國日期證明書?"
"108947049","社會福利;","臺北市政府社會局老人福利科","94","重陽敬老禮金洽詢單位為何？"
"66848348","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3587","若對用電優惠之費用或折扣計算有任何問題，可洽詢哪個單位？"
"66848346","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3468","對「居家身心障礙者維生器材及必要生活輔具用電優惠」業務有任何問題，可洽詢哪個單位？"
"66848345","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3428","住在機構之身心障礙者，能否申請用電優惠？"
"66848344","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3237","申請用電優惠獲准後，其優惠最長多久？"
"66848342","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3281","申請用電優惠檢附之診斷證明書或輔具評估報告書，是否有效期之限制？"
"66848340","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3991","用電優惠可以委託他人代為申請嗎？"
"66848339","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3517","用電優惠之申請有無經濟條件限制？"
"66848337","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3922","非設籍本市但實際居住本市者，可以在本市申請用電優惠嗎？"
"66848336","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","4262","申請用電優惠需檢附哪些文件？"
"66848334","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3081","如何申請「居家身心障礙者維生器材及必要生活輔具用電優惠」？"
"66848333","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3631","申請電暖器之用電優惠，要具備何種條件？"
"66848331","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3892","申請冷氣機之用電優惠，要具備那些條件？"
"66848330","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3416","享有用電優惠之維生器材及必要生活輔具，其每月優惠電費度數各為多少？"
"66848328","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3599","享有用電優惠之維生器材及必要生活輔具有哪些項目？"
"66848327","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","3103","居家身心障礙者維生器材及必要生活輔具用電優惠之申請資格為何？"
"912851","綜合行政;民政區政類","臺北市政府民政局戶籍行政科","3026","可以在哪裡索取或下載與生活相關之出生、結婚、遷入、離婚及死亡等資訊的手冊呢?"
"111893516","都市發展;","臺北市政府都市發展局","48","關於本租金補貼如果有其他問題，要向哪裡詢問？"
"111893515","都市發展;","臺北市政府都市發展局","36","若申請租金補貼者之郵局帳戶遭強制執行無法使用，該如何撥付租金？"
"111893514","都市發展;","臺北市政府都市發展局","37","稅捐稽徵機關或財政部賦稅署為調查課稅需要，若向租金補貼之機關要求提供租金補貼租賃契約資料，租金補貼之機關會提供嗎？"
"111893513","都市發展;","臺北市政府都市發展局","32","受家庭暴力或性侵害之受害者及相對人共同持有1戶住宅或僅相對人持有住宅，因離婚訴訟或其他原因，致受侵害者需與相對人分居，且另行租賃住宅者，可否申請租金補貼？"
"111893512","都市發展;","臺北市政府都市發展局","37","如何認定租賃的房屋是「住宅」？"
"111893511","都市發展;","臺北市政府都市發展局","36","如果持有非住宅之不動產（例如土地、辦公室、店舖等）可以申請本項租金補貼嗎？"
"111893510","都市發展;","臺北市政府都市發展局","32","除了租金補貼，政府還有辦理其他的住宅補貼嗎？"
"111893509","都市發展;","臺北市政府都市發展局","36","申請人或其家庭成員正辦理國宅貸款、勞工建購（修繕）住宅貸款、公教住宅貸款、輔助人民自購住宅貸款、青年購屋低利貸款、新臺幣1兆8千億元優惠房貸或其他政策性房屋貸款，可以再申請本項補貼嗎？"
"111893508","都市發展;","臺北市政府都市發展局","37","同一家庭可以申請租金補貼、自購住宅貸款利息補貼或修繕住宅貸款利息補貼等2種以上的補貼嗎？"
"111893507","都市發展;","臺北市政府都市發展局","39","本補貼所稱的「列冊獨居老人」定義是什麼？"
"111893506","都市發展;","臺北市政府都市發展局","27","本補貼所稱的「遊民」定義是什麼？"
"111893505","都市發展;","臺北市政府都市發展局","35","本補貼所稱的「災民」定義是什麼？"
"111893504","都市發展;","臺北市政府都市發展局","29","本補貼所稱的「三代同堂」定義是什麼？"
"111893503","都市發展;","臺北市政府都市發展局","36","什麼是基本居住水準？什麼是平均每人居住樓地板面積未達基本居住面積標準？什麼是未具備衛浴設備？"
"111893502","都市發展;","臺北市政府都市發展局","35","本補貼所稱的「生育有未成年子女」定義是什麼？"
"111893501","都市發展;","臺北市政府都市發展局","35","本補貼所稱的「單親家庭」定義是什麼？"
"111893500","都市發展;","臺北市政府都市發展局","58","本補貼所稱的「特殊境遇家庭」定義是什麼？"
